ID_Carton;Num_1;Num_2;Num_3;Num_4;Num_5;Num_6;Num_7;Num_8;Num_9;Num_10
1254;3;5;30;31;33;35;37;41;52;59
1255;3;11;12;15;24;28;45;50;51;58
1256;6;7;12;18;20;24;27;31;32;33
1257;2;4;8;17;19;24;30;46;56;59
1258;2;7;9;14;24;28;40;47;56;60
1259;11;19;21;36;39;40;46;49;50;51
1260;9;13;15;18;25;40;41;47;48;60
1261;3;5;6;18;23;32;48;51;56;58
1262;10;12;20;22;26;34;46;48;53;59
1263;1;3;12;20;40;41;43;50;52;53
1264;1;4;9;19;37;39;41;55;58;59
1265;3;5;16;33;36;38;40;42;55;60
1266;9;14;20;28;43;44;49;54;55;57
1267;7;10;12;18;21;29;36;50;57;59
1268;1;20;22;33;34;35;46;49;52;58
1269;15;18;20;23;24;32;41;44;56;60
1270;8;15;18;21;24;40;53;56;58;59
1271;14;17;23;25;29;30;42;44;50;57
1272;10;18;21;32;41;44;51;54;55;59
1273;10;13;16;17;23;33;37;51;53;54
1274;6;10;26;29;34;37;44;47;53;54
1275;5;14;18;19;20;21;34;35;50;58
1276;7;10;11;13;16;26;27;39;55;57
1277;13;15;23;24;32;35;45;50;51;57
1278;4;9;14;15;26;33;35;38;53;58
1279;12;25;31;39;44;49;52;53;54;55
1280;1;4;6;22;26;30;42;44;50;55
1281;14;16;18;21;23;29;46;51;54;60
1282;16;21;23;27;28;32;38;48;56;58
1283;1;3;11;16;31;40;45;48;51;54
1284;1;3;9;12;41;44;46;47;51;54
1285;5;15;16;28;38;42;43;53;56;58
1286;1;3;9;27;28;32;41;46;52;54
1287;8;12;14;29;36;37;44;47;56;60
1288;7;11;17;19;31;36;37;44;56;58
1289;5;12;13;25;27;34;42;46;54;59
1290;1;16;21;32;42;45;49;53;55;60
1291;1;2;4;17;28;33;37;45;48;60
1292;3;7;16;21;25;27;35;46;52;53
1293;8;9;23;26;28;29;45;54;59;60
1294;2;5;14;22;26;28;37;46;51;60
1295;3;11;14;15;28;36;46;52;55;56
1296;5;7;12;21;35;36;43;48;49;57
1297;6;15;26;35;40;41;42;48;54;58
1298;2;8;9;12;19;27;35;38;45;47
1299;3;21;26;27;33;35;38;40;50;60
1300;3;5;9;15;22;23;30;44;51;57
1301;6;12;13;26;30;33;37;47;48;58
1302;12;15;18;21;26;32;40;42;54;55
1303;1;2;6;11;12;16;26;35;41;57
1304;1;16;28;33;34;41;48;49;52;56
1305;6;8;25;29;32;35;40;41;42;51
1306;8;9;14;15;28;31;43;54;57;59
1307;2;6;9;15;29;35;37;50;56;59
1308;5;6;9;13;19;23;26;28;42;59
1309;2;7;13;21;22;25;27;35;45;53
1310;1;2;4;13;14;21;32;43;46;58
1311;15;18;19;23;25;28;39;47;54;58
1312;1;4;14;20;21;27;32;40;43;44
1313;7;16;21;35;38;44;52;55;57;60
1314;1;3;19;20;29;34;35;37;56;60
1315;13;17;22;30;38;39;47;48;52;53
1316;2;9;11;14;15;20;40;41;42;50
1317;4;13;15;21;24;30;40;42;47;57
1318;10;20;21;24;27;31;41;49;57;59
1319;3;6;11;14;15;24;32;43;55;57
1320;4;7;25;33;36;38;39;43;46;51
1321;4;9;13;19;22;26;29;35;36;56
1322;10;15;16;19;22;30;34;39;44;55
1323;5;6;9;11;18;27;42;45;51;54
1324;8;15;16;20;21;25;32;35;55;60
1325;4;13;25;31;36;37;50;55;58;60
1326;2;10;13;19;22;23;24;50;55;56
1327;4;5;14;17;26;31;45;50;55;58
1328;1;6;8;13;20;27;41;48;50;54
1329;4;9;10;19;25;30;36;39;42;45
1330;4;5;16;26;43;46;50;54;55;58
1331;1;4;8;24;26;30;37;39;44;54
1332;11;15;20;21;24;26;27;33;44;49
1333;12;16;19;23;33;37;38;40;45;50
1334;8;9;12;32;33;41;47;51;54;57
1335;7;10;14;28;31;32;35;36;37;54
1336;1;6;13;14;33;34;44;47;49;54
1337;4;7;13;23;36;37;48;53;59;60
1338;5;8;26;27;31;41;47;53;57;60
1339;1;2;15;29;31;40;50;57;58;59
1340;3;5;16;25;28;32;37;42;53;55
1341;6;7;16;21;26;37;40;47;48;57
1342;10;11;13;16;18;22;28;30;32;46
1343;12;15;16;18;23;25;34;47;53;54
1344;5;9;10;12;35;39;40;43;47;51
1345;12;13;23;24;26;29;36;41;51;57
1346;9;16;23;26;28;31;32;36;41;54
1347;4;13;16;22;23;28;48;50;54;60
1348;8;9;15;16;19;21;29;37;38;45
1349;3;7;16;17;19;20;25;31;53;56
1350;1;5;6;8;22;26;34;36;42;47
1351;4;21;25;26;37;38;52;54;58;59
1352;2;9;13;20;21;42;45;46;55;59
1353;8;13;16;17;30;36;40;44;49;51
1354;22;24;25;34;41;44;49;52;56;60
1355;2;5;14;16;18;22;33;39;42;53
1356;10;15;19;25;26;34;41;42;47;52
1357;4;12;13;25;29;38;41;50;53;56
1358;4;6;11;17;25;31;32;40;48;54
1359;4;13;17;20;29;35;37;38;39;48
1360;5;19;26;33;42;43;44;49;58;59
1361;6;22;26;30;33;35;37;44;45;46
1362;13;18;19;27;28;30;41;47;51;56
1363;3;23;25;26;30;35;40;42;45;55
1364;15;22;27;36;42;43;44;45;59;60
1365;14;17;24;26;34;38;51;52;55;60
1366;15;20;23;31;34;39;45;50;52;55
1367;3;6;7;8;13;22;33;40;54;57
1368;2;8;11;15;18;26;28;34;35;40
1369;4;6;15;16;34;35;38;43;47;48
1370;1;6;9;13;14;19;22;37;51;56
1371;11;14;18;32;45;51;52;55;56;57
1372;2;4;9;11;13;18;19;27;31;40
1373;1;13;21;22;23;25;34;42;43;44
1374;7;8;22;25;26;29;44;53;56;58
1375;1;8;30;34;40;41;45;56;58;59
1376;9;10;15;24;27;34;39;40;42;49
1377;6;9;17;19;21;29;35;39;41;58
1378;3;23;24;29;39;46;51;55;59;60
1379;1;5;7;8;16;22;28;33;34;59
1380;9;15;29;40;42;47;50;51;53;56
1381;3;15;29;33;35;44;45;52;54;55
1382;5;11;16;27;37;41;52;53;56;60
1383;8;20;28;29;31;35;39;47;56;57
1384;5;23;25;28;31;34;51;53;58;59
1385;11;18;19;23;24;29;30;49;50;52
1386;2;3;5;6;10;12;15;24;36;60
1387;3;16;22;25;31;37;43;47;50;59
1388;8;9;21;31;32;38;39;50;52;56
1389;20;22;25;26;27;33;38;39;41;58
1390;2;21;29;32;37;41;44;47;50;57
1391;1;4;6;7;20;29;30;45;48;51
1392;6;12;41;44;45;51;55;56;57;60
1393;4;5;17;19;23;24;40;45;49;51
1394;5;21;24;34;39;46;51;52;55;59
1395;4;33;40;43;45;47;48;49;50;54
1396;5;11;21;22;24;28;31;37;50;53
1397;4;13;19;20;44;47;51;52;55;60
1398;2;8;15;17;30;37;39;40;43;58
1399;3;5;12;33;36;46;51;52;54;55
1400;4;7;10;13;14;15;32;38;42;60
1401;5;7;10;13;24;28;31;41;54;56
1402;1;10;13;16;20;41;45;46;50;60
1403;5;9;11;21;30;36;37;46;57;59
1404;3;9;14;39;46;52;53;55;58;60
1405;2;15;22;31;35;36;44;50;55;59
1406;3;6;19;28;33;38;47;48;58;60
1407;2;8;9;17;19;33;38;40;49;50
1408;2;18;21;29;32;35;48;51;54;57
1409;2;3;8;13;14;16;28;35;40;44
1410;5;15;17;24;34;43;47;49;51;60
1411;4;12;22;23;28;38;39;41;54;59
1412;8;20;38;39;48;53;55;56;57;58
1413;12;16;18;24;27;34;39;41;47;54
1414;8;11;25;26;38;41;42;47;54;59
1415;4;16;19;28;31;34;37;38;57;58
1416;1;12;16;28;29;35;36;42;58;60
1417;6;17;26;32;33;37;48;50;54;58
1418;8;9;13;15;16;24;30;38;48;59
1419;1;9;12;18;22;25;27;38;47;55
1420;6;12;16;18;19;29;32;37;39;51
1421;2;14;17;27;29;33;36;43;48;54
1422;5;8;14;16;18;20;31;32;39;49
1423;11;12;14;16;20;25;28;34;54;58
1424;3;5;8;11;30;33;39;52;53;54
1425;11;18;25;31;32;34;40;46;51;60
1426;4;5;9;18;21;25;26;27;36;42
1427;4;7;9;13;26;32;38;40;47;52
1428;3;4;11;18;20;22;26;36;46;51
1429;8;11;12;27;43;44;46;53;55;56
1430;2;13;14;22;27;32;33;40;44;58
1431;4;8;14;17;18;28;31;33;39;52
1432;8;16;17;37;41;43;47;51;52;60
1433;12;14;15;35;38;40;43;51;52;55
1434;3;11;31;36;37;42;53;54;55;59
1435;2;3;4;15;17;21;33;34;54;56
1436;5;6;7;31;33;44;47;51;54;56
1437;1;5;10;28;32;33;35;50;55;59
1438;1;2;3;6;10;31;35;45;52;59
1439;7;20;21;26;33;41;47;50;52;60
1440;17;22;24;30;36;37;40;44;49;58
1441;5;7;19;25;37;43;49;50;52;58
1442;7;11;24;31;32;34;47;49;50;53
1443;10;13;18;20;23;45;46;53;54;56
1444;27;30;32;36;40;44;46;47;51;52
1445;1;6;14;31;39;41;46;55;58;60
1446;5;13;20;23;27;38;39;40;53;56
1447;11;18;21;23;27;38;42;45;46;55
1448;10;14;16;21;22;26;40;41;44;53
1449;4;18;31;35;37;40;45;47;56;58
1450;14;20;22;25;28;37;44;46;48;51
1451;5;7;13;18;19;24;28;32;34;47
1452;11;13;14;15;18;31;32;46;50;53
1453;1;2;13;21;32;36;38;47;53;54
1454;1;26;32;36;37;40;41;46;52;55
1455;2;6;8;11;24;31;34;42;49;57
1456;5;7;9;12;25;32;36;41;50;60
1457;7;18;19;20;21;34;35;47;56;57
1458;12;14;16;19;20;21;23;32;56;60
1459;1;2;17;22;23;24;38;42;46;54
1460;1;18;20;25;27;31;38;39;48;59
1461;13;21;24;25;33;36;40;48;54;57
1462;5;11;20;27;31;34;36;37;45;59
1463;10;13;32;35;36;43;45;46;57;58
1464;2;3;6;7;9;26;28;49;50;52
1465;5;6;7;8;17;21;29;52;56;57
1466;3;30;41;43;44;47;49;54;57;59
1467;4;8;9;10;14;16;23;24;27;49
1468;3;8;14;18;31;43;54;57;59;60
1469;7;25;31;42;43;47;51;53;57;60
1470;5;27;31;33;39;40;42;46;49;59
1471;2;5;14;16;24;30;33;51;55;57
1472;1;12;25;28;30;32;39;45;52;59
1473;12;16;22;24;32;34;45;46;52;55
1474;1;11;16;20;22;33;35;37;56;57
1475;7;23;25;27;29;32;34;37;38;56
1476;1;6;14;15;18;23;31;42;43;55
1477;7;8;22;23;29;39;42;43;50;57
1478;5;8;9;19;23;30;39;49;52;55
1479;3;12;20;34;38;39;45;49;50;55
1480;2;5;21;27;43;44;53;55;57;59
1481;8;10;12;31;42;44;45;48;50;56
1482;2;8;12;18;22;37;38;39;57;59
1483;9;11;13;25;33;35;40;42;43;49
1484;8;9;13;16;20;23;26;39;40;44
1485;6;9;18;28;30;31;35;42;54;58
1486;2;5;9;11;19;39;50;53;54;57
1487;1;10;17;27;28;36;38;41;42;55
1488;1;11;12;13;16;20;21;23;35;36
1489;16;21;28;30;31;32;35;43;49;58
1490;4;24;27;34;40;42;46;48;49;59
1491;5;6;10;11;17;24;34;49;52;60
1492;10;21;23;25;30;31;36;39;44;60
1493;2;7;12;19;29;31;35;43;51;55
1494;2;8;10;14;15;42;46;47;55;59
1495;1;13;18;25;34;41;43;45;47;49
1496;3;5;12;16;19;22;27;30;37;41
1497;7;11;12;29;30;31;32;33;34;48
1498;10;15;20;30;31;32;34;36;41;43
1499;1;6;10;15;17;28;36;39;40;49
1500;3;15;16;22;28;30;39;47;54;57
1501;14;15;20;26;28;33;37;39;40;60
1502;2;13;24;25;33;46;47;51;57;59
1503;3;12;22;33;37;38;44;48;52;56
1504;2;4;10;27;31;44;45;51;54;55
1505;1;7;14;16;22;24;35;45;50;58
1506;1;16;19;26;28;40;42;46;52;60
1507;10;13;15;35;36;38;43;55;56;57
1508;3;11;24;29;32;37;38;40;44;47
1509;3;5;9;12;13;22;24;27;34;48
1510;9;11;15;18;21;26;30;32;45;48
1511;18;21;23;31;38;40;44;52;53;54
1512;6;10;29;40;41;44;45;48;51;58
1513;3;10;17;24;26;28;42;48;50;53
1514;10;21;25;29;35;41;44;47;57;58
1515;1;2;8;20;26;27;31;32;33;42
1516;6;8;17;22;25;30;35;41;42;46
1517;15;26;27;28;33;34;41;43;51;60
1518;1;4;19;21;22;23;26;31;32;39
1519;3;6;16;17;25;31;37;46;52;60
1520;4;23;26;32;38;47;51;52;54;58
1521;2;3;10;11;23;35;37;45;46;53
1522;7;9;10;27;34;39;44;52;54;56
1523;5;6;14;15;34;37;40;47;48;55
1524;8;11;15;23;28;29;36;39;48;49
1525;14;17;20;28;29;30;32;43;48;55
1526;2;5;20;39;40;45;48;50;53;56
1527;9;12;19;20;25;27;30;31;42;59
1528;1;2;8;21;28;29;31;36;41;60
1529;5;8;19;21;28;30;33;38;49;50
1530;5;13;17;23;26;35;40;50;52;55
1531;6;7;17;19;23;30;44;51;57;58
1532;5;16;21;30;32;38;42;47;51;56
1533;8;9;12;22;23;24;40;47;49;52
1534;4;6;8;11;17;22;47;51;52;59
1535;1;5;6;20;32;35;39;43;50;53
1536;3;7;10;12;44;45;47;55;59;60
1537;15;22;35;40;45;48;52;53;56;59
1538;18;27;28;29;30;33;37;46;49;60
1539;10;17;19;23;28;33;45;55;57;59
1540;1;10;16;18;20;41;48;52;53;55
1541;4;24;25;29;32;37;42;47;49;52
1542;2;9;16;22;28;31;34;39;42;48
1543;2;4;6;11;13;32;40;47;53;55
1544;1;5;10;12;18;20;28;32;38;42
1545;7;18;22;25;27;38;41;42;54;57
1546;1;3;5;16;17;21;39;49;53;55
1547;4;9;15;17;22;23;34;40;48;52
1548;3;21;26;28;31;32;40;50;55;56
1549;3;7;13;14;18;41;44;46;53;58
1550;2;3;7;10;26;27;37;45;47;57
1551;4;6;13;18;27;41;42;43;46;58
1552;11;15;21;30;33;39;42;52;55;59
1553;2;5;12;21;24;28;46;49;51;52
1554;12;21;23;27;32;42;47;52;56;58
1555;3;5;8;9;11;16;22;35;40;54
1556;13;14;17;26;28;30;39;49;53;60
1557;4;6;13;16;25;28;37;50;54;59
1558;10;12;18;23;37;49;50;56;57;58
1559;2;10;13;17;24;30;50;57;58;59
1560;8;13;14;19;20;24;33;41;47;54
1561;4;14;19;29;34;36;40;43;46;51
1562;6;7;10;16;19;32;48;51;55;57
1563;1;4;23;27;43;46;51;54;55;57
1564;1;4;6;7;10;14;30;31;37;49
1565;1;10;11;15;19;23;25;26;36;47
1566;3;5;11;20;26;30;38;41;46;58
1567;14;18;20;29;31;32;34;35;43;49
1568;17;19;21;22;28;29;30;38;45;54
1569;6;11;14;17;30;32;34;36;49;58
1570;1;5;19;31;36;41;47;50;51;56
1571;2;11;12;21;26;44;47;51;55;57
1572;1;13;17;18;19;22;42;49;50;60
1573;1;6;18;19;27;34;41;56;58;60
1574;8;9;14;16;19;25;26;27;41;50
1575;4;5;11;22;24;29;35;39;43;48
1576;1;11;12;13;17;20;32;35;39;51
1577;5;7;12;13;23;26;33;41;52;54
1578;2;16;17;19;24;29;34;37;44;49
1579;3;12;13;26;27;29;42;44;54;59
1580;11;23;24;25;26;31;34;38;51;60
1581;5;9;11;15;26;27;30;43;54;57
1582;1;4;5;6;8;24;31;41;53;59
1583;6;19;21;25;26;31;33;48;50;59
1584;2;3;12;16;22;36;46;47;50;57
1585;1;2;15;19;20;26;30;42;52;56
1586;4;5;10;18;23;37;38;41;44;58
1587;2;11;12;27;28;50;51;54;58;59
1588;5;9;10;15;18;19;27;31;37;44
1589;2;7;10;28;32;35;44;46;59;60
1590;3;9;18;29;37;38;39;40;41;49
1591;2;4;8;27;31;37;43;48;55;58
1592;1;9;18;26;30;33;35;45;53;60
1593;3;4;8;35;38;39;40;47;52;53
1594;5;12;17;18;19;25;28;44;46;49
1595;2;4;10;11;26;28;39;42;52;53
1596;2;3;22;30;31;33;44;45;48;56
1597;11;17;24;25;27;36;39;46;47;51
1598;3;12;15;21;27;37;47;50;51;57
1599;2;4;9;11;17;32;35;43;53;57
1600;11;13;20;22;26;28;36;45;52;60
1601;11;14;16;21;29;33;46;47;55;60
1602;1;4;19;20;35;36;41;46;48;59
1603;4;21;26;37;38;41;52;54;57;60
1604;3;11;17;19;20;29;38;48;51;57
1605;5;12;15;26;33;45;49;51;53;60
1606;23;27;28;35;36;44;49;55;56;57
1607;6;8;16;17;18;19;29;41;42;53
1608;4;8;19;21;24;30;33;46;47;48
1609;2;10;21;32;40;43;45;49;56;59
1610;2;3;11;14;19;25;26;48;55;57
1611;4;6;13;14;15;25;27;47;49;52
1612;5;8;15;19;23;25;33;38;48;51
1613;7;8;15;17;21;34;48;51;54;60
1614;2;3;4;13;28;29;40;43;46;59
1615;1;7;13;16;18;26;34;38;41;56
1616;1;3;7;11;14;31;37;41;57;60
1617;6;8;17;19;27;33;42;43;53;59
1618;3;9;11;12;24;29;40;46;48;58
1619;5;21;22;29;30;37;38;40;54;60
1620;1;12;15;28;30;34;43;44;48;54
1621;2;9;16;23;36;38;42;45;47;55
1622;2;5;12;15;19;20;25;34;40;52
1623;1;7;11;12;21;23;24;28;38;59
1624;3;10;20;26;27;41;43;48;50;53
1625;15;26;30;33;40;42;47;50;54;59
1626;6;10;21;28;30;42;46;51;53;54
1627;5;9;14;16;23;25;27;31;40;49
1628;5;7;11;15;16;17;30;32;46;50
1629;1;2;6;8;20;30;40;51;54;58
1630;8;10;13;17;24;29;34;41;50;55
1631;3;4;6;10;11;13;15;21;27;58
1632;2;6;8;22;29;37;46;52;53;59
1633;1;2;5;9;27;31;32;33;40;56
1634;8;10;12;13;15;22;26;27;58;59
1635;1;5;17;25;31;35;50;51;52;55
1636;3;7;9;10;25;36;40;49;56;58
1637;2;14;21;24;35;40;42;45;48;49
1638;1;8;13;24;28;34;45;47;48;51
1639;4;10;13;19;23;25;31;38;46;48
1640;3;9;19;25;31;39;40;43;51;59
1641;2;6;11;26;29;31;45;54;57;59
1642;7;8;21;27;32;39;41;42;51;56
1643;12;21;25;28;36;38;41;42;46;47
1644;1;5;7;14;16;27;29;31;49;59
1645;5;7;10;13;20;24;28;37;53;57
1646;1;2;7;12;15;16;31;33;39;59
1647;9;16;24;28;33;45;46;52;54;55
1648;5;16;17;18;27;31;35;39;50;53
1649;2;13;14;16;29;32;37;42;43;57
1650;8;13;22;27;28;33;39;54;58;59
1651;10;11;21;22;29;34;35;36;46;56
1652;1;15;33;34;35;41;47;50;51;52
1653;2;8;12;21;27;28;40;43;50;56
1654;8;10;13;16;24;26;34;48;51;54
1655;3;12;14;22;23;28;31;44;57;58
1656;6;7;10;15;17;21;34;42;51;53
1657;7;19;29;32;37;45;50;53;59;60
1658;2;5;14;22;32;33;35;36;38;59
1659;5;12;13;32;37;41;50;51;53;58
1660;4;8;14;23;24;28;38;39;41;58
1661;1;2;9;12;28;33;36;40;49;56
1662;3;8;11;13;16;21;28;40;55;57
1663;5;16;20;25;27;30;31;36;50;55
1664;7;11;16;31;37;43;47;48;49;59
1665;2;22;24;27;32;42;45;48;51;60
1666;2;20;21;30;31;39;43;48;56;59
1667;4;8;12;16;23;38;51;55;58;60
1668;1;14;20;25;33;44;53;54;55;58
1669;4;10;17;18;23;25;34;36;49;51
1670;4;5;8;18;20;28;49;53;56;57
1671;3;13;14;15;28;30;44;51;52;59
1672;5;8;13;16;17;18;27;28;30;43
1673;3;16;20;27;32;38;40;49;50;57
1674;1;11;21;23;24;42;50;52;53;59
1675;5;16;17;20;31;45;46;50;53;59
1676;11;18;23;26;35;41;47;48;49;56
1677;5;8;9;18;25;30;32;49;51;57
1678;1;4;17;37;39;40;41;42;47;55
1679;1;3;4;10;14;15;29;32;34;35
1680;8;11;14;24;26;32;44;46;51;60
1681;5;16;20;24;30;42;46;49;51;59
1682;4;5;16;32;36;39;54;55;58;59
1683;10;15;27;28;33;34;46;56;57;59
1684;8;19;20;35;36;38;43;46;47;54
1685;9;12;13;14;16;21;24;30;46;60
1686;2;3;4;9;15;26;35;40;46;59
1687;8;10;20;24;27;35;36;43;47;52
1688;6;11;15;16;18;33;35;39;40;43
1689;14;18;22;26;31;33;40;42;48;57
1690;9;12;20;22;23;24;33;35;45;59
1691;1;2;24;28;30;42;43;52;55;56
1692;1;3;11;21;25;26;27;34;38;58
1693;10;11;15;17;23;24;28;35;50;51
1694;1;14;32;38;41;51;52;56;58;60
1695;20;27;28;40;43;46;47;50;57;59
1696;3;7;9;15;16;28;35;36;48;54
1697;1;8;27;36;47;48;49;53;56;58
1698;7;10;15;27;33;38;41;47;48;60
1699;5;28;29;36;44;45;46;50;51;55
1700;4;10;14;28;34;36;41;43;49;54
1701;3;14;16;24;29;33;39;40;42;43
1702;1;16;17;19;29;30;31;54;57;60
1703;1;9;10;15;23;24;34;35;39;46
1704;2;5;8;13;18;32;42;52;54;56
1705;18;19;23;25;33;36;39;40;51;55
1706;3;5;23;40;44;46;49;55;58;59
1707;2;4;19;20;36;39;52;54;57;60
1708;2;12;18;20;22;25;30;36;38;41
1709;3;4;7;23;24;32;38;39;43;47
1710;2;5;15;19;22;36;39;41;49;59
1711;18;23;25;36;43;44;45;49;56;58
1712;4;8;26;29;39;49;52;53;54;58
1713;1;8;10;12;21;30;39;53;54;55
1714;1;5;12;20;21;23;27;48;57;60
1715;4;16;20;36;39;44;46;52;54;59
1716;5;11;14;33;34;36;46;48;52;57
1717;9;17;24;28;30;33;38;44;53;55
1718;5;9;20;30;32;34;35;36;39;58
1719;4;21;23;28;33;36;42;52;57;58
1720;11;17;18;24;32;37;41;46;49;60
1721;11;12;21;28;33;45;47;51;52;58
1722;4;11;21;23;25;27;37;40;41;53
1723;3;4;5;9;14;26;44;53;57;58
1724;1;5;15;19;21;23;24;34;42;54
1725;2;5;8;12;14;15;19;20;53;56
1726;5;12;13;14;17;23;32;36;42;46
1727;2;3;4;10;22;25;30;41;47;55
1728;6;10;11;12;20;21;22;36;41;44
1729;6;11;18;21;27;29;35;49;50;56
1730;5;8;13;21;23;33;43;45;48;56
1731;9;12;17;27;28;30;40;41;46;50
1732;8;11;12;31;33;45;49;50;51;56
1733;3;13;17;19;20;46;54;55;56;60
1734;3;13;20;21;26;30;46;54;56;57
1735;2;3;4;7;32;43;45;48;49;60
1736;2;6;15;17;19;26;28;38;42;53
1737;4;18;21;27;30;36;38;39;44;57
1738;10;13;15;17;22;34;40;41;47;51
1739;2;6;8;15;16;21;38;46;48;55
1740;8;10;11;13;14;27;36;42;49;59
1741;7;8;18;19;22;26;27;30;48;56
1742;3;8;10;11;12;23;31;38;39;53
1743;5;9;14;21;24;32;39;47;55;56
1744;8;17;18;19;20;32;46;52;55;58
1745;1;6;8;17;33;34;35;42;44;54
1746;3;4;5;14;16;17;23;48;49;55
1747;4;17;20;25;29;38;44;51;54;59
1748;2;8;16;17;22;39;40;52;57;60
1749;7;11;18;24;30;34;39;41;49;54
1750;3;9;11;12;16;22;24;33;34;46
1751;7;10;15;24;30;31;41;45;55;60
1752;4;15;16;18;19;29;31;35;49;58
1753;1;3;15;17;25;31;34;37;47;52
1754;3;17;20;30;33;40;44;46;55;57
1755;4;15;19;21;23;28;35;46;51;60
1756;11;12;13;14;16;19;34;37;42;49
1757;4;10;12;17;29;33;35;42;43;56
1758;2;4;9;18;25;32;36;47;48;60
1759;2;10;17;20;30;33;34;39;42;59
1760;3;5;7;11;20;25;35;39;45;56
1761;15;17;22;24;32;38;41;54;57;58
1762;1;4;8;10;12;18;27;42;47;50
1763;1;9;12;16;19;22;34;36;47;55
1764;3;17;29;39;42;44;47;50;52;58
1765;6;23;29;33;34;37;42;51;56;57
1766;12;16;19;23;24;30;38;43;46;51
1767;4;10;11;16;28;29;34;46;48;54
1768;5;6;11;16;17;20;35;46;49;51
1769;14;17;27;28;30;33;35;48;52;60
1770;18;27;34;38;39;42;46;49;52;54
1771;3;4;5;6;15;23;36;41;46;57
1772;8;11;16;17;18;24;26;42;45;49
1773;9;19;21;28;29;38;40;43;48;53
1774;1;8;21;24;26;28;42;43;47;58
1775;6;7;9;20;21;27;36;45;49;54
1776;18;19;20;30;34;47;50;52;53;60
1777;3;11;12;19;20;21;43;49;58;59
1778;8;11;18;23;24;34;38;39;44;51
1779;15;17;34;38;39;46;47;49;54;55
1780;4;13;16;17;19;20;27;40;41;60
1781;4;8;13;28;37;40;44;47;51;59
1782;3;7;21;24;41;44;45;46;51;54
1783;2;5;10;16;19;26;41;44;51;54
1784;11;12;15;25;26;43;47;51;53;59
1785;1;5;10;23;29;30;31;35;37;60
1786;1;7;15;16;23;24;25;32;33;37
1787;14;18;19;23;38;40;41;44;49;54
1788;3;8;11;20;26;41;42;45;52;55
1789;2;5;7;23;26;35;42;47;51;55
1790;19;28;32;33;35;39;44;45;50;52
1791;5;8;12;16;20;34;42;49;58;60
1792;4;5;20;28;38;40;43;45;46;52
1793;4;10;24;32;37;40;43;44;45;49
1794;3;5;7;18;22;25;26;27;35;51
1795;6;9;12;28;38;41;42;43;45;58
1796;1;3;7;15;19;45;48;51;56;60
1797;6;10;28;41;42;44;45;48;53;57
1798;2;3;6;12;16;18;19;21;31;34
1799;6;12;18;28;30;33;39;49;55;59
1800;5;7;13;18;30;37;46;51;57;58
1801;10;11;20;21;22;31;32;36;40;46
1802;2;3;10;18;22;23;25;44;49;53
1803;4;13;19;21;25;28;30;31;54;56
1804;3;4;15;18;34;42;47;51;52;55
1805;12;15;18;19;21;32;37;47;49;57
1806;7;10;11;14;16;29;30;33;46;56
1807;7;9;13;16;22;30;31;32;42;43
1808;3;4;14;20;27;36;40;42;53;60
1809;15;16;18;24;47;50;53;54;57;58
1810;14;16;17;20;27;45;46;50;56;58
1811;4;11;16;27;30;36;41;50;51;55
1812;2;3;4;11;19;23;24;40;41;44
1813;17;18;22;31;41;51;53;55;57;59
1814;19;26;30;43;46;48;49;54;57;59
1815;10;17;24;28;41;42;47;57;59;60
1816;6;8;13;16;30;35;41;52;55;59
1817;5;8;9;11;19;29;30;43;52;60
1818;1;11;22;27;30;34;37;41;43;48
1819;1;4;9;12;15;17;26;34;40;58
1820;3;9;12;16;19;34;40;43;53;55
1821;1;12;17;18;22;29;34;35;50;53
1822;1;4;9;12;13;24;25;26;44;50
1823;12;15;17;23;26;27;44;46;56;60
1824;8;19;29;31;36;39;40;48;49;59
1825;17;18;20;26;29;32;42;43;46;52
1826;3;10;15;16;25;32;35;44;48;56
1827;9;12;19;24;33;37;40;42;47;53
1828;3;15;19;25;26;32;33;46;48;54
1829;18;20;21;22;28;29;37;41;50;58
1830;3;12;15;20;25;32;38;39;50;51
1831;1;2;3;13;17;20;35;42;48;50
1832;16;19;27;33;37;38;40;46;49;53
1833;2;4;15;23;28;30;35;36;52;58
1834;4;6;7;17;25;38;45;57;58;60
1835;1;5;8;28;31;33;38;42;47;56
1836;3;5;10;22;23;35;47;48;54;57
1837;2;9;16;23;40;41;47;48;53;55
1838;5;10;11;15;16;24;28;29;35;51
1839;3;5;12;17;28;29;30;43;49;51
1840;4;7;14;19;20;22;31;34;52;53
1841;1;6;13;16;25;26;33;37;51;56
1842;6;10;16;21;24;26;27;32;48;56
1843;1;2;12;27;30;35;51;55;57;58
1844;11;14;15;18;30;36;39;43;53;54
1845;1;2;3;4;5;16;18;26;36;51
1846;3;4;11;25;30;33;48;54;56;60
1847;2;5;7;13;26;42;43;48;53;54
1848;20;33;34;36;41;46;50;52;59;60
1849;3;7;23;28;30;31;36;40;50;57
1850;1;18;25;29;37;45;47;49;50;53
1851;1;7;21;30;38;40;44;51;55;57
1852;1;5;8;9;12;14;26;34;37;48
1853;15;19;21;22;23;25;35;50;52;56
1854;13;15;26;31;34;38;42;44;47;53
1855;8;17;20;22;23;34;37;49;59;60
1856;12;14;20;28;29;43;44;55;59;60
1857;5;8;22;24;34;39;43;50;58;59
1858;3;6;15;24;29;35;39;49;51;52
1859;14;24;25;27;28;30;34;38;49;56
